Date,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_Avg,SRP_1,SRP_2,SRP_3,SRP_4,SRP_5,SRP_6,SRP_Avg,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_Avg,PON_1,PON_2,PON_3,PON_4,PON_5,PON_6,PON_Avg,POC_1,POC_2,POC_3,POC_4,POC_5,POC_6,POC_Avg,Temp,Chlorophyll,Salinity,picoeuk_ml,PNEconc_ml,Proconc_ml,Synconc_ml,JGI_DOI,JGI_Project_Name,JGI_Sequencing_Project_ID,JGI_Library_Name,JGI_Project_ID,NCBI_BioSample
6/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.031,6.831,33.475,,,,,,,,,,
6/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.767,10.708,33.47,,,,,,,,,,
7/1/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.409,4.749,33.475,,,,,,,,,,
7/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.884,4.169,33.464,,,,,,,,,,
7/3/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.037,3.784,33.483,,,,,,,,,,
7/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489,3.162,33.493,,,,,,,,,,
7/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.325,5.226,33.488,,,,,,,,,,
7/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.365,4.113,33.497,,,,,,,,,,
7/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.892,3.782,33.496,,,,,,,,,,
7/8/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.298,2.375,33.501,,,,,,,,,,
7/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.036,2.219,33.469,,,,,,,,,,
7/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.797,1.671,33.461,,,,,,,,,,
7/11/2012,0.08,,0.08,,0.163,,0.108,,,0.108,,0.174,,0.141,,0.173,,,0.154,0.158,0.162,2.38,2.975,2.713,2.737,,,2.701,18.317,23.035,18.872,22.202,,,20.607,17.617,1.531,33.477,6199.17,11646.21,0,13868.8,10.46936/10.25585/60001365,Newport_SRmetag_120711.NP1,1309301,HSXBN,1309204,
7/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.472,1.592,33.471,,,,,,,,,,
7/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.686,1.675,33.452,,,,,,,,,,
7/14/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.377,1.829,33.439,,,,,,,,,,
7/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.494,1.799,33.433,,,,,,,,,,
7/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.661,1.513,33.378,,,,,,,,,,
7/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.093,1.582,33.405,,,,,,,,,,
7/18/2012,0.08,,0.08,,0.179,,0.113,,,0.082,,0.182,,0.132,0.303,0.311,,,,0.309,0.308,4.188,3.665,5.45,3.95,,,4.313,33.304,31.916,37.467,29.418,,,33.026,18.967,1.841,33.422,6808.75,17851.74,0,31503.61,,,,,,
7/19/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.558,2.774,33.392,,,,,,,,,,
7/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.273,2.663,33.372,,,,,,,,,,
7/21/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.067,2.991,33.344,,,,,,,,,,
7/22/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,3.348,33.357,,,,,,,,,,
7/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.962,4.368,33.365,,,,,,,,,,
7/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81,5.46,33.387,,,,,,,,,,
7/25/2012,0.08,,0.697,,0.204,,0.327,,,0.195,,0.263,,0.229,0.352,0.326,,,0.327,,0.335,5.117,6.069,4.926,6.878,,,5.747,33.581,39.409,34.414,41.074,,,37.12,19.291,5.619,33.407,7124.33,31201.07,0,97684.09,10.46936/10.25585/60001365,Newport_SRmetag_120725.NP1,1308791,HSWSX,1308638,
7/26/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.419,5.239,33.333,,,,,,,,,,
7/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.572,4.911,33.32,,,,,,,,,,
7/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.895,5.101,33.295,,,,,,,,,,
7/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.401,4.814,33.284,,,,,,,,,,
7/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.879,4.467,33.275,,,,,,,,,,
7/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.928,3.972,33.276,,,,,,,,,,
8/1/2012,0.08,,0.08,,0.08,,0.08,0.587,,,,0.517,,0.552,0.252,0.296,,,0.212,0.305,0.266,3.475,3.784,3.57,3.403,,,3.558,21.647,25.533,21.647,,,,22.943,18.638,3.502,33.263,15508.94,34929.51,0,52175.28,,,,,,
8/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64,3.228,33.27,,,,,,,,,,
8/3/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32,2.853,33.297,,,,,,,,,,
8/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.006,2.546,33.32,,,,,,,,,,
8/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.692,2.346,33.333,,,,,,,,,,
8/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.317,2.2,33.293,,,,,,,,,,
8/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.595,1.883,33.297,,,,,,,,,,
8/8/2012,0.08,,0.08,,0.2,,0.12,0.221,,0.223,,0.232,,0.225,,,0.159,0.161,,,0.16,3.022,3.189,,3.784,,,3.332,20.26,22.757,22.48,25.81,,,22.827,20.401,1.853,33.293,15960.64,30949.74,0,77889.18,10.46936/10.25585/60001365,Newport_SRmetag_120808.NP1,1308792,HSWSY,1308640,
8/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.886,1.862,33.287,,,,,,,,,,
8/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.725,1.763,33.282,,,,,,,,,,
8/11/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.239,1.642,33.285,,,,,,,,,,
8/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.393,1.655,33.284,,,,,,,,,,
8/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.036,1.416,33.256,,,,,,,,,,
8/15/2012,0.08,,0.08,,0.08,,0.08,0.255,,0.249,,0.237,,0.247,,,0.303,0.332,0.356,0.353,0.336,5.117,4.998,5.664,4.569,,,5.087,39.687,33.026,40.242,31.638,,,36.148,19.035,1.194,33.218,9648.81,35638.25,11060.04,90421.44,,,,,,
8/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.033,1.11,33.186,,,,,,,,,,
8/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.403,0.948,33.175,,,,,,,,,,
8/18/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.272,0.905,33.153,,,,,,,,,,
8/19/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.639,0.852,33.135,,,,,,,,,,
8/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.925,0.653,33.132,,,,,,,,,,
8/21/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.727,0.621,33.221,,,,,,,,,,
8/22/2012,0.08,,0.08,,0.08,,0.08,0.272,,0.266,,0.284,,0.274,,,0.156,0.144,0.175,0.15,0.156,2.237,3.022,2.142,2.546,,,2.487,21.647,25.81,17.762,28.308,,,23.382,22.976,0.574,33.273,7385.29,21546.39,4023.51,47133.96,10.46936/10.25585/60001365,Newport_SRmetag_120822.NP1,1308789,HSWSU,1308634,
8/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.764,0.525,33.331,,,,,,,,,,
8/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.68,0.715,33.326,,,,,,,,,,
8/25/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.158,0.81,33.336,,,,,,,,,,
8/26/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.572,0.854,33.296,,,,,,,,,,
8/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.186,0.843,33.259,,,,,,,,,,
8/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.527,0.914,33.19,,,,,,,,,,
8/29/2012,,,0.08,,0.455,,0.268,0.289,,0.282,,0.272,,0.281,,,0.227,0.211,0.255,0.253,0.236,3.95,3.689,4.379,4.046,,,4.016,23.59,27.198,26.643,29.141,,,26.643,17.345,2.29,33.454,8603.89,20537.01,9986.04,48479.61,,,,,,
8/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.148,1.191,33.502,,,,,,,,,,
8/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.734,1.21,33.511,,,,,,,,,,
9/1/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89,1.494,33.474,,,,,,,,,,
9/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86,1.66,33.454,,,,,,,,,,
9/3/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.356,1.463,33.444,,,,,,,,,,
9/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.392,1.558,33.424,,,,,,,,,,
9/5/2012,0.08,,0.08,,0.651,,0.27,0.357,,0.33,,0.354,,0.347,,,0.231,0.204,0.232,0.209,0.219,2.88,3.451,3.26,3.094,3.213,3.141,3.173,21.925,23.035,23.59,21.925,23.59,22.75748569,22.804,17.426,1.693,33.408,17574.01,31519.61,8619.08,48618.36,,,,,,
9/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.723,1.456,33.402,,,,,,,,,,
9/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.424,1.567,33.408,,,,,,,,,,
9/8/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.572,1.819,33.409,,,,,,,,,,
9/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.337,1.505,33.413,,,,,,,,,,
9/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.138,1.552,33.412,,,,,,,,,,
9/11/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.239,1.753,33.407,,,,,,,,,,
9/12/2012,0.031,,0.08,,0.393,,0.168,0.332,,0.303,,0.313,,0.316,0.26,0.26,0.321,0.259,0.318,0.246,0.277,3.974,3.641,4.117,4.046,3.855,3.927,3.927,30.251,25.255,31.638,25.81,31.638,25.81031913,28.401,21.62,2.176,33.401,15951.22,34431.03,5928.33,72666.24,10.46936/10.25585/60001365,Newport_SRmetag_120912.NP2,1309307,HSXBW,1309216,
9/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15,2.506,33.379,,,,,,,,,,
9/14/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.987,2.675,33.365,,,,,,,,,,
9/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.644,2.567,33.356,,,,,,,,,,
9/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.976,2.751,33.351,,,,,,,,,,
9/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.167,3.351,33.347,,,,,,,,,,
9/18/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.427,3.906,33.379,,,,,,,,,,
9/19/2012,0.08,,0.151,,0.562,,0.264,0.221,,0.244,,0.22,,0.228,0.296,0.338,0.297,0.324,0.362,0.358,0.329,4.712,4.236,4.879,4.926,4.736,5.331,4.803,29.973,25.81,33.859,29.418,32.471,31.08339508,30.436,18.741,3.847,33.375,11994.09,17734.43,2568.84,48171.63,,,,,,
9/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.104,4.415,33.355,,,,,,,,,,
9/21/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.159,4.833,33.373,,,,,,,,,,
9/22/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,5.823,33.379,,,,,,,,,,
9/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.386,7.258,33.376,,,,,,,,,,
9/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.267,7.968,33.302,,,,,,,,,,
9/25/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.314,8.989,33.293,,,,,,,,,,
9/26/2012,0.08,,0.08,,0.262,,0.141,0.238,,0.244,,0.226,,0.236,0.299,0.335,0.279,0.326,0.317,0.319,0.312,3.855,5.593,4.498,4.355,5.117,4.974,4.732,31.361,33.859,32.471,33.026,34.691,33.02610728,33.072,19.02,9.504,33.359,12914.65,21083.41,2946.35,108984.98,,,,,,
9/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.684,10.344,33.383,,,,,,,,,,
9/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.186,9.322,33.408,12214.85,17688.06,1632.21,78582.95,,,,,,
9/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83,6.955,33.375,,,,,,,,,,
9/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.404,6.679,33.349,,,,,,,,,,
10/1/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.083,5.862,33.392,9495.48,17412.52,3091.43,94926.22,,,,,,
10/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.144,4.993,33.422,,,,,,,,,,
10/3/2012,0.08,,0.08,,0.08,,0.08,0.136,,0.169,,0.127,,0.144,0.222,0.245,0.218,0.251,0.237,0.261,0.239,4.45,3.284,3.379,2.285,3.736,,3.427,33.026,29.696,30.806,28.586,33.304,,31.083,21.349,4.254,33.436,7610.46,13605.34,8.02,77559.87,10.46936/10.25585/60001365,Newport_SRmetag_121003.NP1,1309281,HSXAB,1309164,
10/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.541,3.412,33.438,,,,,,,,,,
10/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9253.34,16111.24,12890.07,66757.56,,,,,,
10/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.816,1.322,33.449,,,,,,,,,,
10/10/2012,0.155,,0.333,,0.531,,0.34,0.276,,0.255,,0.267,,0.266,0.166,0.167,0.17,0.184,0.182,0.191,0.177,2.404,2.88,2.832,4.212,2.665,3.118,3.018,18.595,19.705,20.537,20.815,21.092,21.09230381,20.306,21.024,1.266,33.441,9310.35,13976.55,4163.05,49208.36,10.46936/10.25585/60001365,Newport_SRmetag_121010.NP2,1308793,HSWSZ,1308642,
10/11/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.656,3.171,33.455,,,,,,,,,,
10/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.889,3.304,33.398,8857.2,12972.56,4611.94,31257.04,,,,,,
10/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.087,3.542,33.367,,,,,,,,,,
10/14/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.094,3.499,33.4,,,,,,,,,,
10/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.347,3.45,33.415,19052.06,22351.72,2260.35,46511.8,,,,,,
10/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.069,3.37,33.415,,,,,,,,,,
10/17/2012,0.08,,0.545,,0.382,,0.336,0.298,,0.296,,,,0.297,0.137,0.157,0.139,0.149,,,0.145,1.713,2.285,1.69,2.523,,,2.053,,16.097,,18.595,18.595,17.76194005,17.762,19.708,3.438,33.421,17044.82,20982.71,1191.32,38109.09,,,,,,
10/18/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.357,3.312,33.422,,,,,,,,,,
10/19/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.557,3.261,33.429,,,,,,,,,,
10/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.722,3.099,33.402,,,,,,,,,,
10/21/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.536,2.946,33.42,,,,,,,,,,
10/22/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.774,2.761,33.429,13695.02,17192.26,4062.37,39707.42,,,,,,
10/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83,2.614,33.418,,,,,,,,,,
10/24/2012,0.08,,0.274,,0.485,,0.28,0.389,,0.4,,,,0.394,0.282,0.217,0.238,0.281,0.284,,0.261,3.855,2.903,3.451,3.046,2.975,,3.246,28.308,,24.978,23.59,24.978,26.36537976,25.644,19.818,2.089,33.454,23544.44,32026.09,5093.59,48344.21,10.46936/10.25585/60001365,Newport_SRmetag_121024.NP2,1308790,HSWSW,1308636,
10/25/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.841,1.251,33.412,,,,,,,,,,
10/26/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.603,0.945,33.379,33768.55,40850.46,8100.34,69715.57,,,,,,
10/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.017,0.864,33.373,,,,,,,,,,
10/28/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489,0.802,33.37,,,,,,,,,,
10/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.784,0.729,33.375,24188.99,29090.92,1831.64,40028.36,,,,,,
10/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.868,0.69,33.392,,,,,,,,,,
10/31/2012,0.08,,0.163,,0.318,,0.187,0.319,,0.336,,,,0.328,0.144,0.154,0.158,0.177,0.161,,0.159,,2.118,2.023,2.189,1.975,2.499,2.161,15.542,15.264,14.987,,15.542,,15.334,18.071,0.667,33.393,25906.25,29818.8,1353.53,28768.03,,,,,,
11/1/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.068,0.659,33.393,,,,,,,,,,
11/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.023,0.642,33.398,15662.41,20289.22,185.53,42553.7,,,,,,
11/3/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.239,0.626,33.391,,,,,,,,,,
11/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.576,0.62,33.371,,,,,,,,,,
11/5/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.187,0.614,33.353,12024.2,14997.33,0,29067.17,,,,,,
11/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.658,0.616,33.359,,,,,,,,,,
11/7/2012,0.08,,0.147,,0.241,,0.156,0.276,,0.261,,,,0.268,0.134,0.163,0.146,0.151,0.162,,0.151,2.142,2.166,2.642,3.094,1.928,2.404,2.396,16.374,16.374,16.652,17.484,17.484,18.59453099,17.161,18.545,0.643,33.36,12773.67,18357.24,777.33,27861.66,,,,,,
11/8/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.962,0.651,33.348,,,,,,,,,,
11/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.878,0.655,33.328,12012.77,16282.42,18.84,39150.58,,,,,,
11/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.328,0.696,33.326,,,,,,,,,,
11/11/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.455,0.583,33.337,,,,,,,,,,
11/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.981,0.531,33.313,,,,,,,,,,
11/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.889,0.529,33.3,,,,,,,,,,
11/14/2012,2.172,,2.651,,,,2.412,0.4,,0.453,,,,0.426,0.242,0.252,0.244,0.222,,,0.24,3.133,3.077,3.709,3.113,3.804,3.534,3.395,21.405,20.748,23.138,21.622,23.244,20.90612075,21.844,14.045,0.452,33.282,24285.76,35503.6,313.62,28828.48,10.46936/10.25585/60001365,Newport_SRmetag_121114.NP2,1308821,HXUWB,1308698,
11/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.096,0.44,33.281,,,,,,,,,,
11/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.434,0.426,33.277,,,,,,,,,,
11/18/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.988,0.466,33.268,,,,,,,,,,
11/19/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.733,0.575,33.288,,,,,,,,,,
11/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.628,0.604,33.296,,,,,,,,,,
11/21/2012,0.306,,1.354,,1.806,,1.155,0.412,,,,0.387,,0.4,0.26,0.326,0.281,0.347,0.401,,0.323,4.964,,4.28,,5.287,,4.844,36.742,,37.995,,40.121,,38.286,15.667,0.59,33.283,21340.13,26695.61,0,38942.55,,,,,,
11/22/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.76,0.598,33.278,,,,,,,,,,
11/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.272,0.624,33.302,,,,,,,,,,
11/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.051,0.704,33.295,,,,,,,,,,
11/25/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.122,0.726,33.279,,,,,,,,,,
11/26/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.973,0.722,33.39,9119.12,12512.22,9425.27,39467.32,,,,,,
11/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.982,0.645,33.397,,,,,,,,,,
11/28/2012,0.664,,0.481,,,,0.572,0.319,,,,0.323,,0.321,0.138,0.133,0.139,0.148,0.142,,0.14,1.119,1.951,1.809,,1.975,1.88,1.747,12.489,12.211,13.877,13.877,13.599,12.76639441,13.136,16.8,1.294,33.564,20843.8,17466.03,84.18,53913.14,10.46936/10.25585/60001365,Newport_SRmetag_121128.NP1,1308819,HPBYP,1308694,
11/29/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03,0.726,33.575,,,,,,,,,,
11/30/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.085,1.155,33.556,12628.22,16191.96,11205.42,54806.97,,,,,,
12/1/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.081,1.331,33.529,,,,,,,,,,
12/2/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,1.83,33.446,,,,,,,,,,
12/3/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.404,2.141,33.482,,,,,,,,,,
12/4/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.37,1.888,33.47,,,,,,,,,,
12/5/2012,0.651,,0.699,,0.406,,0.585,0.371,,,,0.352,,0.362,,0.27,,0.366,0.286,0.31,0.308,4.284,3.712,3.451,3.903,3.641,3.831,3.804,32.749,31.638,29.418,30.528,31.638,31.91598602,31.315,17.11,2.004,33.375,10138.55,14642.26,32.49,34471.79,10.46936/10.25585/60001365,Newport_SRmetag_121205.NP1,1309308,HSXBX,1309218,
12/6/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.009,2.119,33.184,,,,,,,,,,
12/7/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9353.7,13421.7,48.91,32847.93,,,,,,
12/8/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.61,8.447,33.298,,,,,,,,,,
12/11/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.64,7.182,33.341,,,,,,,,,,
12/12/2012,0.08,,0.08,,0.08,,0.08,0.313,,,,0.331,,0.322,0.17,0.18,,0.155,0.195,,0.175,2.237,2.523,4.093,4.712,4.355,,3.584,18.595,21.37,18.039,14.154,,14.15404598,17.262,16.912,2.238,33.342,,,,,,,,,,
12/13/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.395,2.57,33.295,,,,,,,,,,
12/14/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.199,2.94,33.284,13993.01,17884.73,8.21,34200.08,,,,,,
12/15/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.943,2.71,33.356,,,,,,,,,,
12/16/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.834,3.028,33.275,,,,,,,,,,
12/17/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.723,3.793,33.355,,,,,,,,,,
